station,lon,lat
119352,-99.00262591,20.01941709
119353,-98.95468201,20.01847592
119354,-98.90673879,20.01751982
119355,-98.85879625,20.01654879
119356,-98.81085441,20.01556282
119357,-98.76291326,20.01456192
119358,-98.71497283,20.01354609
119359,-98.66703312,20.01251532
119360,-98.61909414,20.01146962
119361,-98.57115592,20.01040899
119362,-98.52321844,20.00933343
119363,-98.47528173,20.00824294
119364,-98.4273458,20.00713752
119365,-98.37941065,20.00601717
119366,-98.33147631,20.00488189
120319,-100.5846117,20.08709796
120320,-100.5366357,20.08664959
120321,-100.48866,20.08618629
120322,-100.4406846,20.08570803
120323,-100.3927096,20.08521484
120324,-100.3447349,20.0847067
120325,-100.2967606,20.08418361
120326,-100.2487866,20.08364558
120327,-100.2008131,20.08309261
120328,-100.1528399,20.0825247
120329,-100.1048672,20.08194184
120330,-100.0568949,20.08134404
120331,-100.008923,20.0807313
120332,-99.96095149,20.08010361
120333,-99.91298047,20.07946099
120334,-99.86500992,20.07880342
120335,-99.81703984,20.0781309
120336,-99.76907024,20.07744345
120337,-99.72110113,20.07674106
120338,-99.67313252,20.07602372
120339,-99.62516443,20.07529144
120340,-99.57719686,20.07454422
120341,-99.52922982,20.07378206
120342,-99.48126333,20.07300496
120343,-99.43329739,20.07221292
120344,-99.38533202,20.07140594
120345,-99.33736723,20.07058402
120346,-99.28940302,20.06974716
120347,-99.24143941,20.06889536
120348,-99.19347641,20.06802862
120349,-99.14551403,20.06714695
120350,-99.09755228,20.06625033
120351,-99.04959117,20.06533878
120352,-99.00163071,20.06441228
120353,-98.9536709,20.06347085
120354,-98.90571177,20.06251448
120355,-98.85775333,20.06154318
120356,-98.80979557,20.06055693
120357,-98.76183852,20.05955575
120358,-98.71388218,20.05853964
120359,-98.66592657,20.05750858
120360,-98.61797169,20.05646259
120361,-98.57001756,20.05540167
120362,-98.52206418,20.05432581
120363,-98.47411157,20.05323501
120364,-98.42615973,20.05212928
120365,-98.37820869,20.05100862
120366,-98.33025844,20.04987302
121319,-100.5841415,20.13209717
121320,-100.5361496,20.13164868
121321,-100.4881579,20.13118524
121322,-100.4401666,20.13070686
121323,-100.3921756,20.13021352
121324,-100.344185,20.12970524
121325,-100.2961948,20.12918201
121326,-100.2482049,20.12864383
121327,-100.2002154,20.1280907
121328,-100.1522263,20.12752263
121329,-100.1042376,20.12693961
121330,-100.0562494,20.12634164
121331,-100.0082615,20.12572873
121332,-99.96027415,20.12510086
121333,-99.9122872,20.12445806
121334,-99.86430072,20.1238003
121335,-99.8163147,20.1231276
121336,-99.76832917,20.12243996
121337,-99.72034413,20.12173736
121338,-99.6723596,20.12101983
121339,-99.62437558,20.12028734
121340,-99.57639208,20.11953991
121341,-99.52840912,20.11877754
121342,-99.4804267,20.11800022
121343,-99.43244484,20.11720796
121344,-99.38446354,20.11640075
121345,-99.33648282,20.1155786
121346,-99.28850269,20.11474151
121347,-99.24052316,20.11388947
121348,-99.19254424,20.11302249
121349,-99.14456593,20.11214056
121350,-99.09658826,20.11124369
121351,-99.04861123,20.11033188
121352,-99.00063484,20.10940513
121353,-98.95265912,20.10846344
121354,-98.90468407,20.1075068
121355,-98.85670971,20.10653522
121356,-98.80873604,20.1055487
121357,-98.76076307,20.10454724
121358,-98.71279081,20.10353084
121359,-98.66481928,20.1024995
121360,-98.61684849,20.10145321
121361,-98.56887844,20.10039199
121362,-98.52090915,20.09931583
121363,-98.47294063,20.09822473
121364,-98.42497288,20.09711869
121365,-98.37700593,20.09599771
121366,-98.32903977,20.09486179
122319,-100.583671,20.17709409
122320,-100.5356631,20.17664547
122321,-100.4876555,20.1761819
122322,-100.4396482,20.17570338
122323,-100.3916413,20.17520991
122324,-100.3436348,20.17470148
122325,-100.2956286,20.1741781
122326,-100.2476228,20.17363977
122327,-100.1996173,20.17308649
122328,-100.1516123,20.17251826
122329,-100.1036077,20.17193507
122330,-100.0556035,20.17133693
122331,-100.0075997,20.17072385
122332,-99.95959635,20.17009581
122333,-99.91159347,20.16945282
122334,-99.86359104,20.16879488
122335,-99.81558909,20.16812199
122336,-99.76758762,20.16743415
122337,-99.71958664,20.16673136
122338,-99.67158616,20.16601362
122339,-99.6235862,20.16528093
122340,-99.57558677,20.1645333
122341,-99.52758787,20.16377071
122342,-99.47958951,20.16299317
122343,-99.43159171,20.16220069
122344,-99.38359448,20.16139325
122345,-99.33559783,20.16057087
122346,-99.28760176,20.15973354
122347,-99.2396063,20.15888126
122348,-99.19161144,20.15801404
122349,-99.1436172,20.15713186
122350,-99.0956236,20.15623474
122351,-99.04763063,20.15532268
122352,-98.99963832,20.15439566
122353,-98.95164667,20.1534537
122354,-98.90365569,20.1524968
122355,-98.8556654,20.15152494
122356,-98.80767579,20.15053815
122357,-98.7596869,20.1495364
122358,-98.71169872,20.14851972
122359,-98.66371126,20.14748809
122360,-98.61572454,20.14644151
122361,-98.56773857,20.14537999
122362,-98.51975336,20.14430352
122363,-98.47176891,20.14321212
122364,-98.42378524,20.14210577
122365,-98.37580236,20.14098447
122366,-98.32782028,20.13984823
123319,-100.5832002,20.22208873
123320,-100.5351763,20.22163998
123321,-100.4871528,20.22117628
123322,-100.4391295,20.22069763
123323,-100.3911067,20.22020401
123324,-100.3430842,20.21969544
123325,-100.295062,20.21917192
123326,-100.2470402,20.21863343
123327,-100.1990189,20.21808
123328,-100.1509979,20.2175116
123329,-100.1029773,20.21692825
123330,-100.0549571,20.21632995
123331,-100.0069374,20.21571669
123332,-99.95891811,20.21508847
123333,-99.91089927,20.2144453
123334,-99.86288089,20.21378718
123335,-99.81486299,20.2131141
123336,-99.76684557,20.21242607
123337,-99.71882864,20.21172308
123338,-99.67081221,20.21100514
123339,-99.62279631,20.21027224
123340,-99.57478092,20.20952439
123341,-99.52676607,20.20876159
123342,-99.47875177,20.20798383
123343,-99.43073802,20.20719112
123344,-99.38272485,20.20638346
123345,-99.33471225,20.20556085
123346,-99.28670024,20.20472328
123347,-99.23868883,20.20387076
123348,-99.19067803,20.20300329
123349,-99.14266785,20.20212087
123350,-99.0946583,20.2012235
123351,-99.04664939,20.20031118
123352,-98.99864113,20.1993839
123353,-98.95063354,20.19844168
123354,-98.90262662,20.1974845
123355,-98.85462039,20.19651237
123356,-98.80661485,20.1955253
123357,-98.75861001,20.19452327
123358,-98.7106059,20.1935063
123359,-98.6626025,20.19247438
123360,-98.61459985,20.19142751
123361,-98.56659794,20.19036569
123362,-98.51859679,20.18928892
123363,-98.47059641,20.1881972
123364,-98.42259681,20.18709054
123365,-98.374598,20.18596893
123366,-98.32659999,20.18483238
124319,-100.582729,20.26708111
124320,-100.5346892,20.26663224
124321,-100.4866497,20.26616841
124322,-100.4386105,20.26568962
124323,-100.3905717,20.26519587
124324,-100.3425332,20.26468715
124325,-100.2944951,20.26416348
124326,-100.2464573,20.26362485
124327,-100.19842,20.26307125
124328,-100.150383,20.2625027
124329,-100.1023465,20.26191918
124330,-100.0543104,20.26132071
124331,-100.0062747,20.26070728
124332,-99.95823941,20.26007888
124333,-99.91020461,20.25943553
124334,-99.86217027,20.25877722
124335,-99.81413641,20.25810395
124336,-99.76610302,20.25741572
124337,-99.71807014,20.25671254
124338,-99.67003775,20.25599439
124339,-99.62200588,20.25526129
124340,-99.57397454,20.25451323
124341,-99.52594373,20.25375021
124342,-99.47791347,20.25297223
124343,-99.42988377,20.2521793
124344,-99.38185463,20.25137141
124345,-99.33382608,20.25054856
124346,-99.28579811,20.24971076
124347,-99.23777074,20.248858
124348,-99.18974399,20.24799029
124349,-99.14171785,20.24710762
124350,-99.09369235,20.24620999
124351,-99.04566749,20.24529741
124352,-98.99764328,20.24436987
124353,-98.94961974,20.24342738
124354,-98.90159687,20.24246994
124355,-98.85357469,20.24149754
124356,-98.8055532,20.24051018
124357,-98.75753242,20.23950787
124358,-98.70951235,20.23849061
124359,-98.66149301,20.2374584
124360,-98.61347441,20.23641123
124361,-98.56545656,20.23534911
124362,-98.51743946,20.23427204
124363,-98.46942314,20.23318002
124364,-98.42140759,20.23207304
124365,-98.37339284,20.23095112
124366,-98.32537889,20.22981424
125319,-100.5822576,20.31207128
125320,-100.5342018,20.31162228
125321,-100.4861463,20.31115832
125322,-100.4380911,20.31067939
125323,-100.3900363,20.3101855
125324,-100.3419818,20.30967664
125325,-100.2939277,20.30915282
125326,-100.245874,20.30861403
125327,-100.1978207,20.30806028
125328,-100.1497678,20.30749156
125329,-100.1017153,20.30690788
125330,-100.0536632,20.30630924
125331,-100.0056115,20.30569563
125332,-99.95756027,20.30506706
125333,-99.90950949,20.30442353
125334,-99.86145918,20.30376503
125335,-99.81340934,20.30309157
125336,-99.76535999,20.30240315
125337,-99.71731113,20.30169976
125338,-99.66926277,20.30098141
125339,-99.62121493,20.3002481
125340,-99.57316762,20.29949983
125341,-99.52512084,20.2987366
125342,-99.47707461,20.2979584
125343,-99.42902894,20.29716524
125344,-99.38098384,20.29635712
125345,-99.33293932,20.29553404
125346,-99.28489538,20.294696
125347,-99.23685205,20.293843
125348,-99.18880933,20.29297504
125349,-99.14076723,20.29209212
125350,-99.09272577,20.29119424
125351,-99.04468494,20.2902814
125352,-98.99664477,20.2893536
125353,-98.94860527,20.28841084
125354,-98.90056644,20.28745313
125355,-98.85252829,20.28648045
125356,-98.80449084,20.28549282
125357,-98.7564541,20.28449023
125358,-98.70841807,20.28347268
125359,-98.66038278,20.28244017
125360,-98.61234822,20.28139271
125361,-98.56431441,20.28033029
125362,-98.51628136,20.27925291
125363,-98.46824908,20.27816058
125364,-98.42021758,20.27705329
125365,-98.37218688,20.27593105
125366,-98.32415697,20.27479385
126319,-100.5817858,20.35705924
126320,-100.533714,20.35661012
126321,-100.4856425,20.35614602
126322,-100.4375714,20.35566696
126323,-100.3895006,20.35517293
126324,-100.3414301,20.35466392
126325,-100.29336,20.35413995
126326,-100.2452903,20.35360101
126327,-100.197221,20.35304711
126328,-100.1491521,20.35247823
126329,-100.1010836,20.35189438
126330,-100.0530155,20.35129557
126331,-100.0049479,20.35068179
126332,-99.95688067,20.35005304
126333,-99.90881391,20.34940932
126334,-99.86074762,20.34875064
126335,-99.81268179,20.34807699
126336,-99.76461646,20.34738837
126337,-99.71655161,20.34668478
126338,-99.66848728,20.34596623
126339,-99.62042346,20.34523271
126340,-99.57236016,20.34448422
126341,-99.52429741,20.34372077
126342,-99.4762352,20.34294236
126343,-99.42817355,20.34214897
126344,-99.38011247,20.34134063
126345,-99.33205197,20.34051731
126346,-99.28399206,20.33967903
126347,-99.23593275,20.33882579
126348,-99.18787405,20.33795758
126349,-99.13981598,20.33707441
126350,-99.09175854,20.33617628
126351,-99.04370174,20.33526318
126352,-98.9956456,20.33433512
126353,-98.94759012,20.33339209
126354,-98.89953531,20.3324341
126355,-98.8514812,20.33146115
126356,-98.80342778,20.33047324
126357,-98.75537507,20.32947036
126358,-98.70732307,20.32845252
126359,-98.65927181,20.32741973
126360,-98.61122128,20.32637196
126361,-98.5631715,20.32530924
126362,-98.51512249,20.32423156
126363,-98.46707424,20.32313892
126364,-98.41902678,20.32203132
126365,-98.37098011,20.32090876
126366,-98.32293424,20.31977123
127319,-100.5813137,20.40204504
127320,-100.5332259,20.40159578
127321,-100.4851384,20.40113156
127322,-100.4370513,20.40065236
127323,-100.3889645,20.40015818
127324,-100.3408781,20.39964903
127325,-100.292792,20.39912491
127326,-100.2447063,20.39858582
127327,-100.196621,20.39803175
127328,-100.1485361,20.39746272
127329,-100.1004516,20.3968787
127330,-100.0523675,20.39627972
127331,-100.0042838,20.39566576
127332,-99.95620062,20.39503683
127333,-99.90811787,20.39439293
127334,-99.86003558,20.39373406
127335,-99.81195376,20.39306022
127336,-99.76387243,20.3923714
127337,-99.7157916,20.39166762
127338,-99.66771127,20.39094886
127339,-99.61963145,20.39021513
127340,-99.57155217,20.38946644
127341,-99.52347342,20.38870277
127342,-99.47539522,20.38792413
127343,-99.42731758,20.38713052
127344,-99.37924052,20.38632194
127345,-99.33116403,20.3854984
127346,-99.28308813,20.38465988
127347,-99.23501283,20.38380639
127348,-99.18693815,20.38293794
127349,-99.13886409,20.38205452
127350,-99.09079066,20.38115613
127351,-99.04271788,20.38024277
127352,-98.99464575,20.37931444
127353,-98.94657429,20.37837115
127354,-98.89850351,20.37741288
127355,-98.85043341,20.37643966
127356,-98.80236401,20.37545146
127357,-98.75429531,20.3744483
127358,-98.70622734,20.37343017
127359,-98.6581601,20.37239708
127360,-98.61009359,20.37134902
127361,-98.56202784,20.370286
127362,-98.51396284,20.36920801
127363,-98.46589862,20.36811506
127364,-98.41783519,20.36700714
127365,-98.36977254,20.36588426
127366,-98.3217107,20.36474642
128319,-100.5808413,20.44702868
128320,-100.5327375,20.4465793
128321,-100.484634,20.44611494
128322,-100.4365309,20.4456356
128323,-100.3884281,20.44514129
128324,-100.3403256,20.44463199
128325,-100.2922235,20.44410772
128326,-100.2441218,20.44356848
128327,-100.1960205,20.44301425
128328,-100.1479196,20.44244505
128329,-100.0998191,20.44186087
128330,-100.051719,20.44126172
128331,-100.0036193,20.44064759
128332,-99.95552012,20.44001848
128333,-99.90742136,20.43937439
128334,-99.85932306,20.43871533
128335,-99.81122524,20.4380413
128336,-99.76312791,20.43735229
128337,-99.71503107,20.4366483
128338,-99.66693474,20.43592934
128339,-99.61883892,20.4351954
128340,-99.57074364,20.43444649
128341,-99.52264889,20.4336826
128342,-99.47455469,20.43290374
128343,-99.42646105,20.43210991
128344,-99.37836798,20.4313011
128345,-99.33027549,20.43047732
128346,-99.2821836,20.42963856
128347,-99.23409231,20.42878483
128348,-99.18600163,20.42791613
128349,-99.13791157,20.42703246
128350,-99.08982215,20.42613381
128351,-99.04173337,20.42522019
128352,-98.99364525,20.4242916
128353,-98.94555779,20.42334804
128354,-98.89747101,20.4223895
128355,-98.84938492,20.421416
128356,-98.80129953,20.42042752
128357,-98.75321484,20.41942407
128358,-98.70513088,20.41840566
128359,-98.65704765,20.41737227
128360,-98.60896515,20.41632391
128361,-98.56088341,20.41526058
128362,-98.51280243,20.41418229
128363,-98.46472222,20.41308903
128364,-98.4166428,20.41198079
128365,-98.36856417,20.41085759
128366,-98.32048634,20.40971942
129319,-100.5803686,20.4920102
129320,-100.5322488,20.49156069
129321,-100.4841293,20.4910962
129322,-100.4360101,20.49061672
129323,-100.3878913,20.49012227
129324,-100.3397728,20.48961283
129325,-100.2916547,20.48908841
129326,-100.243537,20.48854901
129327,-100.1954196,20.48799463
129328,-100.1473027,20.48742526
129329,-100.0991862,20.48684092
129330,-100.0510701,20.48624159
129331,-100.0029544,20.48562728
129332,-99.95483916,20.48499799
129333,-99.90672439,20.48435373
129334,-99.85861008,20.48369448
129335,-99.81049624,20.48302025
129336,-99.76238289,20.48233104
129337,-99.71427004,20.48162685
129338,-99.66615769,20.48090768
129339,-99.61804587,20.48017354
129340,-99.56993457,20.47942441
129341,-99.52182381,20.47866031
129342,-99.4737136,20.47788122
129343,-99.42560395,20.47708716
129344,-99.37749487,20.47627812
129345,-99.32938637,20.4754541
129346,-99.28127847,20.47461511
129347,-99.23317116,20.47376114
129348,-99.18506448,20.47289218
129349,-99.13695841,20.47200826
129350,-99.08885298,20.47110935
129351,-99.0407482,20.47019547
129352,-98.99264407,20.46926662
129353,-98.94454061,20.46832278
129354,-98.89643783,20.46736398
129355,-98.84833574,20.46639019
129356,-98.80023434,20.46540143
129357,-98.75213366,20.4643977
129358,-98.70403369,20.46337899
129359,-98.65593445,20.46234531
129360,-98.60783596,20.46129665
129361,-98.55973822,20.46023302
129362,-98.51164124,20.45915442
129363,-98.46354504,20.45806084
129364,-98.41544962,20.45695229
129365,-98.36735499,20.45582877
129366,-98.31926117,20.45469028
130319,-100.5798956,20.53698963
130320,-100.5317597,20.53653999
130321,-100.4836242,20.53607536
130322,-100.435489,20.53559575
130323,-100.3873541,20.53510115
130324,-100.3392196,20.53459157
130325,-100.2910855,20.534067
130326,-100.2429517,20.53352744
130327,-100.1948184,20.5329729
130328,-100.1466854,20.53240337
130329,-100.0985528,20.53181886
130330,-100.0504207,20.53121936
130331,-100.002289,20.53060488
130332,-99.95415775,20.52997541
130333,-99.90602695,20.52933095
130334,-99.85789661,20.52867152
130335,-99.80976675,20.52799709
130336,-99.76163738,20.52730769
130337,-99.7135085,20.5266033
130338,-99.66538013,20.52588392
130339,-99.61725228,20.52514957
130340,-99.56912496,20.52440023
130341,-99.52099818,20.5236359
130342,-99.47287194,20.5228566
130343,-99.42474627,20.52206231
130344,-99.37662117,20.52125304
130345,-99.32849666,20.52042878
130346,-99.28037273,20.51958955
130347,-99.23224941,20.51873533
130348,-99.1841267,20.51786613
130349,-99.13600462,20.51698195
130350,-99.08788318,20.51608279
130351,-99.03976238,20.51516864
130352,-98.99164223,20.51423952
130353,-98.94352276,20.51329542
130354,-98.89540396,20.51233634
130355,-98.84728585,20.51136227
130356,-98.79916844,20.51037323
130357,-98.75105175,20.50936921
130358,-98.70293577,20.50835021
130359,-98.65482052,20.50731623
130360,-98.60670602,20.50626727
130361,-98.55859227,20.50520334
130362,-98.51047928,20.50412443
130363,-98.46236707,20.50303054
130364,-98.41425564,20.50192167
130365,-98.36614501,20.50079783
130366,-98.31803518,20.49965901
131319,-100.5794223,20.58196698
131320,-100.5312703,20.58151721
131321,-100.4831188,20.58105245
131322,-100.4349675,20.5805727
131323,-100.3868166,20.58007796
131324,-100.3386661,20.57956823
131325,-100.2905159,20.57904351
131326,-100.2423661,20.5785038
131327,-100.1942167,20.5779491
131328,-100.1460677,20.5773794
131329,-100.0979191,20.57679472
131330,-100.0497709,20.57619505
131331,-100.0016232,20.57558039
131332,-99.95347588,20.57495074
131333,-99.90532905,20.57430611
131334,-99.85718267,20.57364648
131335,-99.80903678,20.57297186
131336,-99.76089137,20.57228226
131337,-99.71274646,20.57157767
131338,-99.66460205,20.57085809
131339,-99.61645817,20.57012352
131340,-99.56831481,20.56937396
131341,-99.52017199,20.56860942
131342,-99.47202973,20.56782989
131343,-99.42388803,20.56703537
131344,-99.3757469,20.56622587
131345,-99.32760635,20.56540137
131346,-99.27946639,20.5645619
131347,-99.23132704,20.56370743
131348,-99.18318831,20.56283799
131349,-99.13505019,20.56195355
131350,-99.08691272,20.56105413
131351,-99.03877589,20.56013973
131352,-98.99063972,20.55921034
131353,-98.94250422,20.55826596
131354,-98.8943694,20.5573066
131355,-98.84623527,20.55633226
131356,-98.79810184,20.55534294
131357,-98.74996911,20.55433863
131358,-98.70183712,20.55331933
131359,-98.65370585,20.55228506
131360,-98.60557532,20.5512358
131361,-98.55744555,20.55017156
131362,-98.50931655,20.54909234
131363,-98.46118831,20.54799814
131364,-98.41306087,20.54688895
131365,-98.36493422,20.54576479
131366,-98.31680838,20.54462564
132319,-100.5789486,20.62694229
132320,-100.5307806,20.62649239
132321,-100.482613,20.6260275
132322,-100.4344457,20.62554761
132323,-100.3862787,20.62505272
132324,-100.3381121,20.62454285
132325,-100.2899459,20.62401797
132326,-100.2417801,20.62347811
132327,-100.1936146,20.62292325
132328,-100.1454496,20.62235339
132329,-100.0972849,20.62176854
132330,-100.0491207,20.6211687
132331,-100.0009569,20.62055386
132332,-99.95279357,20.61992403
132333,-99.90463068,20.61927921
132334,-99.85646826,20.61861939
132335,-99.80830632,20.61794458
132336,-99.76014486,20.61725478
132337,-99.7119839,20.61654998
132338,-99.66382345,20.61583019
132339,-99.61566352,20.61509541
132340,-99.56750412,20.61434564
132341,-99.51934526,20.61358088
132342,-99.47118695,20.61280112
132343,-99.42302921,20.61200638
132344,-99.37487203,20.61119664
132345,-99.32671544,20.61037191
132346,-99.27855945,20.60953219
132347,-99.23040406,20.60867748
132348,-99.18224928,20.60780778
132349,-99.13409513,20.60692309
132350,-99.08594162,20.60602341
132351,-99.03778875,20.60510875
132352,-98.98963655,20.60417909
132353,-98.94148501,20.60323444
132354,-98.89333415,20.60227481
132355,-98.84518398,20.60130019
132356,-98.79703452,20.60031058
132357,-98.74888576,20.59930598
132358,-98.70073773,20.59828639
132359,-98.65259043,20.59725182
132360,-98.60444387,20.59620226
132361,-98.55629807,20.59513771
132362,-98.50815304,20.59405818
132363,-98.46000878,20.59296366
132364,-98.4118653,20.59185416
132365,-98.36372262,20.59072967
132366,-98.31558075,20.5895902
133319,-100.5784746,20.67191557
133320,-100.5302906,20.67146555
133321,-100.4821069,20.67100052
133322,-100.4339235,20.67052049
133323,-100.3857405,20.67002547
133324,-100.3375578,20.66951544
133325,-100.2893756,20.66899042
133326,-100.2411936,20.66845039
133327,-100.1930121,20.66789537
133328,-100.144831,20.66732535
133329,-100.0966503,20.66674033
133330,-100.04847,20.66614032
133331,-100.0002902,20.6655253
133332,-99.95211079,20.66489529
133333,-99.90393185,20.66425028
133334,-99.85575337,20.66359027
133335,-99.80757537,20.66291527
133336,-99.75939785,20.66222526
133337,-99.71122084,20.66152027
133338,-99.66304433,20.66080027
133339,-99.61486835,20.66006528
133340,-99.56669289,20.65931529
133341,-99.51851798,20.65855031
133342,-99.47034362,20.65777032
133343,-99.42216982,20.65697535
133344,-99.37399659,20.65616538
133345,-99.32582395,20.65534041
133346,-99.2776519,20.65450045
133347,-99.22948046,20.65364549
133348,-99.18130963,20.65277554
133349,-99.13313943,20.6518906
133350,-99.08496987,20.65099066
133351,-99.03680096,20.65007573
133352,-98.9886327,20.6491458
133353,-98.94046512,20.64820089
133354,-98.89229821,20.64724097
133355,-98.844132,20.64626607
133356,-98.79596649,20.64527617
133357,-98.74780169,20.64427129
133358,-98.69963761,20.64325141
133359,-98.65147427,20.64221654
133360,-98.60331167,20.64116667
133361,-98.55514983,20.64010182
133362,-98.50698875,20.63902198
133363,-98.45882845,20.63792714
133364,-98.41066894,20.63681732
133365,-98.36251022,20.63569251
133366,-98.31435231,20.6345527
134319,-100.5780003,20.71688687
134320,-100.5298002,20.71643671
134321,-100.4816004,20.71597155
134322,-100.433401,20.71549138
134323,-100.3852019,20.71499621
134324,-100.3370032,20.71448604
134325,-100.2888048,20.71396086
134326,-100.2406068,20.71342068
134327,-100.1924093,20.7128655
134328,-100.1442121,20.71229532
134329,-100.0960153,20.71171013
134330,-100.0478189,20.71110994
134331,-99.99962303,20.71049474
134332,-99.95142756,20.70986455
134333,-99.90323255,20.70921935
134334,-99.855038,20.70855915
134335,-99.80684393,20.70788395
134336,-99.75865035,20.70719375
134337,-99.71045727,20.70648855
134338,-99.6622647,20.70576834
134339,-99.61407264,20.70503314
134340,-99.56588112,20.70428293
134341,-99.51769014,20.70351773
134342,-99.46949972,20.70273752
134343,-99.42130985,20.70194232
134344,-99.37312056,20.70113211
134345,-99.32493186,20.70030691
134346,-99.27674375,20.6994667
134347,-99.22855624,20.6986115
134348,-99.18036935,20.6977413
134349,-99.1321831,20.6968561
134350,-99.08399747,20.6959559
134351,-99.0358125,20.6950407
134352,-98.98762819,20.69411051
134353,-98.93944454,20.69316532
134354,-98.89126158,20.69220513
134355,-98.84307931,20.69122994
134356,-98.79489774,20.69023976
134357,-98.74671689,20.68923458
134358,-98.69853676,20.68821441
134359,-98.65035736,20.68717924
134360,-98.60217871,20.68612907
134361,-98.55400082,20.68506391
134362,-98.50582369,20.68398375
134363,-98.45764734,20.6828886
134364,-98.40947177,20.68177846
134365,-98.36129701,20.68065332
134366,-98.31312305,20.67951319
135319,-100.5775257,20.76185619
135320,-100.5293095,20.7614059
135321,-100.4810937,20.7609406
135322,-100.4328781,20.7604603
135323,-100.384663,20.75996499
135324,-100.3364482,20.75945466
135325,-100.2882337,20.75892934
135326,-100.2400196,20.758389
135327,-100.191806,20.75783366
135328,-100.1435927,20.75726331
135329,-100.0953799,20.75667795
135330,-100.0471674,20.75607758
135331,-99.99895543,20.75546221
135332,-99.95074388,20.75483183
135333,-99.90253278,20.75418645
135334,-99.85432216,20.75352606
135335,-99.80611201,20.75285066
135336,-99.75790235,20.75216026
135337,-99.70969319,20.75145485
135338,-99.66148454,20.75073444
135339,-99.61327641,20.74999902
135340,-99.56506881,20.7492486
135341,-99.51686175,20.74848317
135342,-99.46865525,20.74770274
135343,-99.42044931,20.7469073
135344,-99.37224395,20.74609686
135345,-99.32403917,20.74527142
135346,-99.27583499,20.74443097
135347,-99.22763141,20.74357552
135348,-99.17942845,20.74270507
135349,-99.13122612,20.74181961
135350,-99.08302443,20.74091915
135351,-99.03482338,20.74000369
135352,-98.986623,20.73907322
135353,-98.93842329,20.73812776
135354,-98.89022426,20.73716729
135355,-98.84202592,20.73619182
135356,-98.79382829,20.73520135
135357,-98.74563137,20.73419588
135358,-98.69743517,20.73317541
135359,-98.64923971,20.73213994
135360,-98.601045,20.73108947
135361,-98.55285104,20.730024
135362,-98.50465785,20.72894354
135363,-98.45646544,20.72784807
135364,-98.40827381,20.7267376
135365,-98.36008299,20.72561214
135366,-98.31189297,20.72447168
136332,-99.95005973,20.79979717
136333,-99.90183255,20.7991516
136334,-99.85360583,20.79849102
136335,-99.80537959,20.79781542
136336,-99.75715385,20.79712482
136337,-99.7089286,20.79641921
136338,-99.66070386,20.79569859
136339,-99.61247964,20.79496296
136340,-99.56425596,20.79421231
136341,-99.51603281,20.79344666
136342,-99.46781022,20.792666
136343,-99.4195882,20.79187034
136344,-99.37136675,20.79105966
136345,-99.32314589,20.79023398
136346,-99.27492562,20.78939328
136347,-99.22670596,20.78853758
136348,-99.17848692,20.78766688
136349,-99.13026851,20.78678116
136350,-99.08205073,20.78588044
136351,-99.03383361,20.78496471
136352,-98.98561715,20.78403398
136353,-98.93740136,20.78308824
136354,-98.88918625,20.78212749
136355,-98.84097183,20.78115174
136356,-98.79275812,20.78016098
136357,-98.74454512,20.77915522
136358,-98.69633285,20.77813446
136359,-98.64812131,20.77709869
136360,-98.59991053,20.77604791
136361,-98.55170049,20.77498213
136362,-98.50349123,20.77390135
136363,-98.45528275,20.77280556
136364,-98.40707505,20.77169477
136365,-98.35886816,20.77056898
136366,-98.31066207,20.76942819
